Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu thuần,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Doanh thu hoạt động tài chính,Chi phí tài chính,Trong đó: Chi phí lãi vay,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý doanh  nghiệp,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận khác,Lãi/ lỗ từ công ty liên doanh (trước 2015),Tổng lợi nhuận kế toán trước thuế,Chi phí thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi ích của cổ đông thiểu số,Cổ đông của Công ty mẹ,Lãi cơ bản trên cổ phiếu,Lãi trước thuế,Khấu hao TSCĐ,Tổng lợi nhuận kế toán trước thuế,Lợi nhuận sau thuế thu nhập doanh nghiệp
5,737,LGL,Long Giang Land,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2021,Chưa kiểm toán,124819074716.00,124819074716.00,10184194943.00,116577627031.00,-52577455920.00,-51097760462.00,1290310149.00,-1442579066.00,-33115093343.00,40917003794.00,-28036818906.00,0.00,12880184888.00,-8281031550.00,4599153338.00,3334743639.00,1264409699.00,25.00,12880184888.00,19380435937.00,75000000000.00,60000000000.00
5,737,LGL,Long Giang Land,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2022,Chưa kiểm toán,207614278633.00,207614278633.00,11209558592.00,103682833232.00,-52185447175.00,-40352905685.00,1163508818.00,-1573232793.00,-30470037598.00,31827183076.00,-12685744065.00,0.00,19141439011.00,-12112106828.00,7029332183.00,1597505122.00,5431827061.00,105.00,19141439011.00,12969330358.00,37500000000.00,30000000000.00
5,737,LGL,Long Giang Land,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2023,Đã kiểm toán,91321602864.00,91321602864.00,4919251861.00,116683786810.00,-26935444532.00,-20656365376.00,3449875711.00,-15774296048.00,-46926051920.00,35417121882.00,-8184532949.00,0.00,27232588933.00,-10605259272.00,16627329661.00,1314751167.00,15312578494.00,297.00,27232588933.00,9378896556.00,37500000000.00,30000000000.00
5,737,LGL,Long Giang Land,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2024,Chưa kiểm toán,102592491503.00,102592491503.00,5652310161.00,2961328449.00,-30131465993.00,-28303116473.00,9921399895.00,0.00,-28929258248.00,-40525685736.00,-10077942537.00,0.00,-50603628273.00,-1067414225.00,-51671042498.00,1082856445.00,-52753898943.00,-1024.00,-50551169101.00,9156638651.00,37500000000.00,30000000000.00
5,738,LGM,Giày da và may mặc XK (Legamex),UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2020,Chưa kiểm toán,104566112049.00,104381736135.00,6140757562.00,763974355.00,78927705.00,0.00,0.00,-3279695635.00,-13629877037.00,-9925913050.00,-2850273579.00,0.00,-12776186629.00,1734123201.00,-11042063428.00,0.00,-11042063428.00,-1492.00,-12776186629.00,2199378368.00,5377876835.00,4302301468.00
5,738,LGM,Giày da và may mặc XK (Legamex),UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2021,Chưa kiểm toán,94466080009.00,94463393107.00,-5346028250.00,4503826566.00,789410425.00,-132109288.00,0.00,-1862295163.00,-13685155360.00,-15600241782.00,-1805863928.00,0.00,-17406105710.00,-1677432533.00,-19083538243.00,0.00,-19083538243.00,-2579.00,-17406105710.00,2113782264.00,6361265119.00,5089012095.00
5,738,LGM,Giày da và may mặc XK (Legamex),UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2022,Chưa kiểm toán,128778857301.00,128739386075.00,7232319737.00,1753038760.00,-285623855.00,-279658878.00,0.00,-1386263670.00,-14844864742.00,-7531393770.00,-4863235542.00,0.00,-12394629312.00,-349644660.00,-12744273972.00,0.00,-12744273972.00,-1722.00,-12394629312.00,1927229050.00,6909509000.00,5527607200.00
5,738,LGM,Giày da và may mặc XK (Legamex),UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2023,Đã kiểm toán,31046720526.00,31035363276.00,-25287941656.00,2789572809.00,-709157870.00,-633013697.00,0.00,-905822289.00,-29780258356.00,-53893607362.00,-6278841262.00,0.00,-60172448624.00,-2571614060.00,-62744062684.00,0.00,-62744062684.00,-8479.00,-60172448624.00,1129326688.00,6909509000.00,5527607200.00
5,738,LGM,Giày da và may mặc XK (Legamex),UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,,,,,,,,,,,,,,,,,,,,,,,,6909509000.00,5527607200.00
5,739,LHC,XD Thủy lợi Lâm Đồng,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,867260334762.00,866888005671.00,186145540383.00,2808581778.00,-283722051.00,-99165342.00,0.00,-2338852150.00,-76523434172.00,109808113788.00,841130803.00,0.00,110649244591.00,-19961248353.00,90687996238.00,29268432956.00,61419563282.00,8476.00,110649244591.00,57364694928.00,100000000000.00,80000000000.00
5,739,LHC,XD Thủy lợi Lâm Đồng,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,1055441387175.00,1054939540593.00,208586747316.00,2223171398.00,-661897394.00,-121999961.00,0.00,-2664174044.00,-100353310091.00,107130537185.00,2488737941.00,0.00,109619275126.00,-20354452190.00,89264822936.00,29247274905.00,60017548031.00,8216.00,109619275126.00,69999583916.00,100000000000.00,80000000000.00
5,739,LHC,XD Thủy lợi Lâm Đồng,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,1417274934468.00,1416508809812.00,274718828920.00,2737687439.00,-1449583010.00,-1095003885.00,0.00,-3342499860.00,-131481655768.00,141182777721.00,6810222198.00,0.00,147992999919.00,-31192512952.00,116800486967.00,42430763976.00,74369722991.00,5142.00,147992999919.00,83385387044.00,144000000000.00,115200000000.00
5,739,LHC,XD Thủy lợi Lâm Đồng,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,1119808512341.00,1119271133177.00,276805000837.00,5898958340.00,-4671139745.00,-4298962979.00,0.00,-3162427454.00,-119001622748.00,155868769230.00,5424676047.00,0.00,161293445277.00,-35018692057.00,126274753220.00,44606002519.00,81668750701.00,5671.00,161293445277.00,84696398933.00,144000000000.00,115200000000.00
5,739,LHC,XD Thủy lợi Lâm Đồng,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,1231105160013.00,1229096725714.00,247485886427.00,3383795366.00,-3682687117.00,-3390950749.00,0.00,-4950872868.00,-97101065912.00,145135055896.00,2098829145.00,0.00,147233885041.00,-30285059608.00,116948825433.00,50028686870.00,66920138563.00,4647.00,147233885041.00,81037284460.00,144000000000.00,115200000000.00
5,740,LHG,KCN Long Hậu,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2020,Chưa kiểm toán,675478282125.00,643579082125.00,293459973843.00,34368694251.00,-15864236915.00,-15631675089.00,9010039528.00,-10788626400.00,-65113587918.00,245072256389.00,1337699615.00,0.00,246409956004.00,-47762813540.00,198647142464.00,16996510.00,198630145954.00,3662.00,246409956004.00,50505380962.00,201248750000.00,160999000000.00
5,740,LHG,KCN Long Hậu,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2021,Chưa kiểm toán,781650039241.00,781650039241.00,411702435137.00,33267392315.00,-16489360438.00,-15789127238.00,4452896011.00,-10332466381.00,-49786506159.00,372814390485.00,2061789919.00,0.00,374876180404.00,-78565169746.00,296311010658.00,16052513.00,296294958145.00,5006.00,374876180404.00,51553565650.00,138653750000.00,110923000000.00
5,740,LHG,KCN Long Hậu,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2022,Chưa kiểm toán,628857871292.00,628857871292.00,256443480707.00,46638179207.00,-13520696638.00,-13520696638.00,8278772498.00,-4903255303.00,-54811867158.00,238124613313.00,16834983537.00,0.00,254959596850.00,-51049880835.00,203909716015.00,19144315.00,203890571700.00,3691.00,254959596850.00,53781974241.00,158817500000.00,127054000000.00
5,740,LHG,KCN Long Hậu,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2023,Đã kiểm toán,394859343137.00,394859343137.00,200814216977.00,85388810973.00,-15102675224.00,-15102675224.00,0.00,-5705313989.00,-57860606143.00,207534432594.00,4430213470.00,0.00,211964646064.00,-45778056406.00,166186589658.00,0.00,166186589658.00,2691.00,211964646064.00,54665520444.00,158817500000.00,127054000000.00
5,740,LHG,KCN Long Hậu,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2024,Chưa kiểm toán,423446910138.00,423446910138.00,218863529280.00,57558461348.00,-23882084416.00,-13848957724.00,0.00,-5438756567.00,-58157030412.00,188944119233.00,43680943595.00,0.00,232625062828.00,-48784613099.00,183840449729.00,0.00,183840449729.00,0.00,,,158817500000.00,127054000000.00
5,741,LIC,LICOGI,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,2189821922798.00,2187967565907.00,266451636513.00,85981734365.00,-110679046578.00,-112331341154.00,40751821736.00,-64896136979.00,-169360799922.00,48249209135.00,-13594638890.00,0.00,34654570245.00,-11630609020.00,23023961225.00,13342311508.00,9681649717.00,108.00,34654570245.00,55293193734.00,42636000000.00,34108800000.00
5,741,LIC,LICOGI,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,1991489294685.00,1988414806609.00,224486493501.00,216236555649.00,-155351326110.00,-156305403894.00,55483507298.00,-47313032559.00,-147582741475.00,145959456304.00,-29143456681.00,0.00,116815999623.00,-13328776032.00,103487223591.00,10074108308.00,93413115283.00,1038.00,116815999623.00,53267403752.00,118089000000.00,94471200000.00
5,741,LIC,LICOGI,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,1989195010784.00,1988205343013.00,200532168750.00,274538573143.00,-232093268784.00,-209672159030.00,62691248154.00,-55217982469.00,-160032810493.00,90417928301.00,-37943483408.00,0.00,52474444893.00,-8183600483.00,44290844410.00,9814852949.00,34475991461.00,383.00,52474444893.00,51566301819.00,27961000000.00,22368800000.00
5,741,LIC,LICOGI,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,2035962622006.00,2035853742894.00,178256683972.00,146413437587.00,-135069639377.00,-136271756795.00,22930751383.00,-42521230361.00,-140632746464.00,29377256740.00,-13658682363.00,0.00,15718574377.00,-8923221896.00,6795352481.00,8084051243.00,-1288698762.00,-14.00,15718574377.00,46673429179.00,27961000000.00,22368800000.00
5,741,LIC,LICOGI,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,2295113353628.00,2294452342939.00,257375446863.00,122781178247.00,-120337096485.00,-134507328867.00,57535745143.00,-52156286222.00,-162841320937.00,102357666609.00,-14101142183.00,0.00,88256524426.00,-11655544922.00,76600979504.00,13016225159.00,63584754345.00,0.00,88256524426.00,40317321055.00,27961000000.00,22368800000.00
5,742,LIG,Licogi 13,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,2341590275188.00,2338313637188.00,210389406064.00,40350010832.00,-159655573752.00,-142484269865.00,0.00,-706196086.00,-63276581304.00,27101065754.00,-4058957373.00,0.00,23042108381.00,-12008615401.00,11033492980.00,5722164203.00,5311328777.00,117.00,23042108381.00,10009636638.00,64000000000.00,51200000000.00
5,742,LIG,Licogi 13,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,2439778222621.00,2439778222621.00,71051285096.00,134476380592.00,-83472427512.00,-83472427512.00,0.00,-6972305064.00,-77094163752.00,37988769360.00,21509971939.00,0.00,59498741299.00,-13204713966.00,46294027333.00,-4883314358.00,51177341691.00,799.00,59498741299.00,27540309193.00,90000000000.00,72000000000.00
5,742,LIG,Licogi 13,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,2968797065446.00,2966171422446.00,139819214856.00,66990613681.00,-98645026495.00,-98645026495.00,0.00,-4123298799.00,-85599678096.00,18441825147.00,-2761715038.00,0.00,15680110109.00,-6653380119.00,9026729990.00,1443978635.00,7582751355.00,101.00,15680110109.00,43557872676.00,10000000000.00,8000000000.00
5,742,LIG,Licogi 13,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,3325201927581.00,3321343226581.00,81818412165.00,316041107422.00,-284835230396.00,-130356880819.00,0.00,-2557243322.00,-99359774027.00,11107271842.00,-6895484679.00,0.00,4211787163.00,-1605059999.00,2606727164.00,-312687634.00,2919414798.00,31.00,4211787163.00,59444167561.00,10000000000.00,8000000000.00
5,742,LIG,Licogi 13,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,3766238031498.00,3766238031498.00,135440194644.00,22079346671.00,-66296762567.00,-74986593983.00,784960603.00,-112117661.00,-81323612045.00,10572009645.00,-4458620010.00,0.00,6113389635.00,-4624589752.00,1488799883.00,640743937.00,848055946.00,7.00,,,10000000000.00,8000000000.00
5,743,LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5,2020,Chưa kiểm toán,2991900989956.00,2902192970348.00,739291778089.00,6746443041.00,-5185188448.00,-3849999997.00,0.00,-337015226625.00,-107522728902.00,296315077155.00,-3914576336.00,0.00,292400500819.00,-62292130801.00,230108370018.00,0.00,230108370018.00,6381.00,292400500819.00,43495062163.00,225000000000.00,180000000000.00
5,743,LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5,2021,Chưa kiểm toán,2652839724795.00,2613003212256.00,533013541594.00,4717648353.00,-4978749829.00,-4122229641.00,0.00,-216970509002.00,-105192726981.00,210589204135.00,433143250.00,0.00,211022347385.00,-43656175173.00,167366172212.00,0.00,167366172212.00,4640.00,211022347385.00,51358381951.00,225000000000.00,180000000000.00
5,743,LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5,2022,Chưa kiểm toán,2858219047795.00,2815142031829.00,639977181720.00,34162831361.00,-5808724974.00,-3849999997.00,0.00,-287551631418.00,-118394329780.00,262385326909.00,401432399.00,0.00,262786759308.00,-49586953991.00,213199805317.00,0.00,213199805317.00,5913.00,262786759308.00,51314475147.00,225000000000.00,180000000000.00
5,743,LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5,2023,Đã kiểm toán,2891076118000.00,2800559012009.00,612723113922.00,14621043724.00,-4766294978.00,-3849999997.00,0.00,-230590034749.00,-138233135745.00,253754692174.00,-7711624273.00,0.00,246043067901.00,-56001963457.00,190041104444.00,0.00,190041104444.00,5268.00,246043067901.00,56897274503.00,225000000000.00,180000000000.00
5,743,LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5,2024,Chưa kiểm toán,3009025905833.00,2876943464074.00,616366550343.00,15109439471.00,-6048418505.00,-3860547942.00,0.00,-206147893413.00,-163251323930.00,256028353966.00,525325133.00,0.00,256553679099.00,-55039811748.00,201513867351.00,0.00,201513867351.00,2793.00,256553679099.00,58048623757.00,225000000000.00,180000000000.00
5,744,LKW,Cấp nước Long Khánh,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2020,Chưa kiểm toán,48015822496.00,48015389306.00,27281612467.00,1254813723.00,0.00,0.00,0.00,-5508156405.00,-8172622725.00,14855647060.00,177041431.00,0.00,15032688491.00,-1225732569.00,13806955922.00,0.00,13806955922.00,3765.00,15032688491.00,2528389958.00,16238434100.00,14377490690.00
5,744,LKW,Cấp nước Long Khánh,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2021,Chưa kiểm toán,52208894541.00,52208677946.00,29779944385.00,1288062060.00,0.00,0.00,0.00,-5182608953.00,-7851412328.00,18033985164.00,68547029.00,0.00,18102532193.00,-2054137297.00,16048394896.00,0.00,16048394896.00,5069.00,18102532193.00,2763107434.00,18567000000.00,16500000000.00
5,744,LKW,Cấp nước Long Khánh,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2022,Chưa kiểm toán,52834138078.00,52834138078.00,31646689572.00,1851352756.00,0.00,0.00,0.00,-5750570454.00,-8004710923.00,19742760951.00,-896026623.00,0.00,18846734328.00,-2204481313.00,16642253015.00,0.00,16642253015.00,5459.00,18846734328.00,2817912592.00,14584000000.00,12833000000.00
5,744,LKW,Cấp nước Long Khánh,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2023,Đã kiểm toán,40165945350.00,40165645377.00,23105056928.00,3241546746.00,0.00,0.00,0.00,-4759471366.00,-5971427396.00,15615704912.00,-371112620.00,0.00,15244592292.00,-1891700517.00,13352891775.00,0.00,13352891775.00,4853.00,15244592292.00,2794573455.00,14584000000.00,12833000000.00
5,744,LKW,Cấp nước Long Khánh,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2024,Đã kiểm toán,45045559220.00,45045559220.00,25190271033.00,2434469075.00,0.00,0.00,0.00,-4956358675.00,-6450829558.00,16217551875.00,-249820464.00,0.00,15967731411.00,-1911404391.00,14056327020.00,0.00,14056327020.00,5110.00,15967731411.00,3065771724.00,14584000000.00,12833000000.00
5,745,LLM,LILAMA,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5,2020,Chưa kiểm toán,6060290336680.00,6060290336680.00,275184722600.00,96991828153.00,-196632676774.00,-130032961842.00,7804544128.00,0.00,-144437209821.00,38911208286.00,3972615209.00,0.00,42883823495.00,-21656271604.00,21227551891.00,-37333436690.00,58560988581.00,735.00,42883823495.00,36933107173.00,20000000000.00,16000000000.00
5,745,LLM,LILAMA,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5,2021,Chưa kiểm toán,3826141768019.00,3826141768019.00,191805633499.00,59644779509.00,-150621263275.00,-119162531396.00,-996902049.00,0.00,-106437738807.00,-6605491123.00,14721275861.00,0.00,8115784738.00,-27523048993.00,-19407264255.00,-34441711700.00,15034447445.00,189.00,8115784738.00,32692793883.00,29000000000.00,23200000000.00
5,745,LLM,LILAMA,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5,2022,Chưa kiểm toán,2892079411149.00,2892079411149.00,90229001040.00,116789688415.00,-134243523350.00,-90718559111.00,-54181971080.00,0.00,-40380743779.00,-21787548754.00,-7038933875.00,0.00,-28826482629.00,-25437589897.00,-54264072526.00,-29016760619.00,-25247311907.00,-317.00,-28826482629.00,24870770683.00,36000000000.00,28800000000.00
5,745,LLM,LILAMA,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5,2023,Đã kiểm toán,5079029832618.00,5079029832618.00,119638403883.00,139193538170.00,-131047205943.00,-94099996913.00,-22404004089.00,0.00,-119779255653.00,-14398523632.00,2296613630.00,0.00,-12101910002.00,-7395830483.00,-19497740485.00,-23721833138.00,4224092653.00,53.00,-12101910002.00,22766736785.00,36000000000.00,28800000000.00
5,745,LLM,LILAMA,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5,2024,Chưa kiểm toán,6101713206847.00,6101713206847.00,143908008540.00,147175671801.00,-128429721671.00,-90484197524.00,-3457650017.00,0.00,-96761982045.00,62434326608.00,16283205268.00,0.00,78717531876.00,-4185984398.00,74531547478.00,-13184061389.00,87715608867.00,1100.00,78717531876.00,16538787380.00,36000000000.00,28800000000.00
