Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Tổng lợi nhuận kế toán trước thuế,Khấu hao TSCĐ,Lãi/(lỗ) trước những thay đổi vốn lưu động,Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh (TT),"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác (TT)","Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác (TT)","Tiền chi cho vay, mua các công cụ nợ của đợn vị khác (TT)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (TT)",Lưu chuyển tiền tệ ròng từ hoạt động đầu tư (TT),"Tiền thu từ phát hành cổ phiếu, nhận góp vốn của chủ sở hữu (TT)","Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành (TT)",Tiền thu được các khoản đi vay (TT),Tiền trả nợ gốc vay (TT),Tiền thanh toán vốn gốc đi thuê tài chính (TT),Cổ tức đã trả (TT),Lưu chuyển tiền tệ từ hoạt động tài chính (TT),Lưu chuyển tiền thuần trong kỳ (TT),Tiền và tương đương tiền đầu kỳ (TT),Ảnh hưởng của chênh lệch tỷ giá (TT),Tiền và tương đương tiền cuối kỳ (TT)
5,1019,PTH,Vận tải và DV Petrolimex Hà Tây,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5,2021,Chưa kiểm toán,5200000000.00,13707944795.00,21510167429.00,14103169116.00,-4135587273.00,690665454.00,0.00,0.00,-3442604060.00,0.00,0.00,11768625334.00,-18920360490.00,0.00,-2771583240.00,-9923318396.00,737246660.00,411386141.00,0.00,1148632801.00
5,1019,PTH,Vận tải và DV Petrolimex Hà Tây,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5,2022,Chưa kiểm toán,5680000000.00,12901933569.00,20560130919.00,8602982869.00,-10010692631.00,1089539866.00,0.00,0.00,-8916730757.00,0.00,0.00,26644039321.00,-21877327407.00,0.00,-3474918030.00,1291793884.00,978045996.00,1148632801.00,0.00,2126678797.00
5,1019,PTH,Vận tải và DV Petrolimex Hà Tây,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5,2023,Đã kiểm toán,5680000000.00,12665361548.00,18045632613.00,16063989879.00,-23404849740.00,177463636.00,0.00,0.00,-23221745143.00,0.00,0.00,16756446941.00,-4178536093.00,0.00,-3474886490.00,9103024358.00,1945269094.00,2126678797.00,0.00,4071947891.00
5,1019,PTH,Vận tải và DV Petrolimex Hà Tây,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,,,,5680000000.00,,,,,,,,,,,,,,,,,,,
5,1020,PTI,Bảo hiểm Bưu điện,HNX,Tài chính,Bảo hiểm,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,5,2020,Chưa kiểm toán,260000000000.00,19627956510.00,498061707207.00,774199413792.00,-52468393445.00,35787881290.00,-3087097721954.00,2290378811417.00,-516584238506.00,0.00,0.00,270705152192.00,-268700000000.00,0.00,-79743811926.00,-77738659734.00,179876515552.00,118142382645.00,0.00,298018898197.00
5,1020,PTI,Bảo hiểm Bưu điện,HNX,Tài chính,Bảo hiểm,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,5,2021,Chưa kiểm toán,260000000000.00,26605200713.00,328450348217.00,260061893818.00,-91603510535.00,11537866199.00,-2785609805451.00,2274792506859.00,-325055387300.00,0.00,0.00,266637910506.00,-266637910506.00,0.00,-79926579686.00,-79926579686.00,-144920073168.00,298018898197.00,-590237355.00,152508587674.00
5,1020,PTI,Bảo hiểm Bưu điện,HNX,Tài chính,Bảo hiểm,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,5,2022,Chưa kiểm toán,140000000000.00,28906097107.00,-316504923415.00,-553157300656.00,-133598249440.00,-411648570.00,-3585315423731.00,4034295368694.00,641147277658.00,0.00,0.00,492100000000.00,-492100000000.00,0.00,-930971267.00,-930971267.00,87059005735.00,152508587674.00,155152896.00,239722746305.00
5,1020,PTI,Bảo hiểm Bưu điện,HNX,Tài chính,Bảo hiểm,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,5,2023,Đã kiểm toán,140000000000.00,30415007580.00,-402573062003.00,-273688273148.00,-10487024927.00,4234739999.00,-7385750929703.00,7618218100546.00,679717454094.00,0.00,0.00,358596928581.00,-300000000000.00,0.00,-542904899.00,58054023682.00,464083204628.00,239722746305.00,701413300.00,704507364233.00
5,1020,PTI,Bảo hiểm Bưu điện,HNX,Tài chính,Bảo hiểm,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,5,2024,Chưa kiểm toán,140000000000.00,15081567913.00,-119057761291.00,-330525880766.00,-25623854356.00,3428854543.00,-4966566778379.00,4104646984725.00,-586334714138.00,0.00,0.00,975000000000.00,-743596928581.00,0.00,-194276758.00,231208794661.00,-685651800243.00,704507364233.00,-87206543.00,18768357447.00
5,1021,PTL,Victory Capital,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2020,Chưa kiểm toán,10000000000.00,5382229255.00,-6481182991.00,-56741969662.00,-3033474217.00,0.00,-335763090870.00,355978159498.00,31260459373.00,0.00,0.00,0.00,0.00,0.00,-49481890.00,-49481890.00,-25530992179.00,48575455830.00,0.00,23044463651.00
5,1021,PTL,Victory Capital,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2021,Chưa kiểm toán,98210000000.00,5446980213.00,21504571769.00,45192022086.00,-93176000.00,0.00,-246593472962.00,376393472962.00,141997303595.00,0.00,0.00,0.00,0.00,0.00,-22003520.00,-22003520.00,187167322161.00,23044463651.00,0.00,210211785812.00
5,1021,PTL,Victory Capital,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2022,Chưa kiểm toán,54620000000.00,5232213725.00,-48893577452.00,-174544866866.00,-916046772.00,0.00,-212470000000.00,200196430029.00,-7328249914.00,0.00,0.00,105941112252.00,-105941112252.00,0.00,0.00,0.00,-181873116780.00,210211785812.00,0.00,28338669032.00
5,1021,PTL,Victory Group,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2023,Đã kiểm toán,54620000000.00,5220314094.00,2330668378.00,5790371162.00,0.00,239946545.00,-25243700000.00,5000000000.00,-15168065773.00,0.00,0.00,0.00,0.00,0.00,-12502000.00,-12502000.00,-9390196611.00,28338669032.00,0.00,18948472421.00
5,1021,PTL,Victory Group,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2024,Chưa kiểm toán,54620000000.00,19508977260.00,2347515075.00,30659747357.00,-136095434414.00,29775955736.00,-12487200000.00,23754390000.00,-161303591989.00,0.00,0.00,242465183832.00,-115329038786.00,0.00,0.00,127136145046.00,-3507699586.00,18948472421.00,0.00,15440772835.00
5,1022,PTN,Phát triển Nhà Khánh Hòa,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,,,,1000000000.00,,,,,,,,,,,,,,,,,,,
5,1022,PTN,Phát triển Nhà Khánh Hòa,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,,,,917000000.00,,,,,,,,,,,,,,,,,,,
5,1023,PTO,Xây dựng Công trình Bưu điện,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,2000000000.00,197518568.00,1659904559.00,-126280884.00,-346330425.00,19500000.00,-500000000.00,0.00,-792788960.00,0.00,0.00,498410000.00,0.00,0.00,-551443000.00,-53033000.00,-972102844.00,1711965238.00,0.00,739862394.00
5,1023,PTO,Xây dựng Công trình Bưu điện,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,2000000000.00,188915040.00,1403789548.00,2609387330.00,0.00,0.00,0.00,500000000.00,523894513.00,0.00,0.00,0.00,-498410000.00,0.00,-676532600.00,-1174942600.00,1958339243.00,739862394.00,0.00,2698201637.00
5,1023,PTO,Xây dựng Công trình Bưu điện,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,1727500000.00,188915040.00,888646427.00,758780232.00,0.00,0.00,0.00,0.00,5211154.00,0.00,0.00,500000000.00,0.00,0.00,-576114400.00,-76114400.00,687876986.00,2698201637.00,0.00,3386078623.00
5,1023,PTO,Xây dựng Công trình Bưu điện,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,1727500000.00,188915040.00,627071150.00,2284445607.00,0.00,0.00,-2115358082.00,1300000000.00,-780316545.00,0.00,0.00,0.00,-500000000.00,0.00,-634612000.00,-1134612000.00,369517062.00,3386078623.00,0.00,3755595685.00
5,1023,PTO,Xây dựng Công trình Bưu điện,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,,,,1727500000.00,,,,,,,,,,,,,,,,,,,
5,1024,PTP,Viễn Thông và In Bưu điện,UPCoM,Viễn thông,Viễn thông,Viễn thông cố định,Viễn thông cố định,5,2020,Đã kiểm toán,11200000000.00,,,17145184463.00,-9561858241.00,0.00,-13000000000.00,13000000000.00,-6528571473.00,0.00,0.00,3407336570.00,-3407336570.00,0.00,-6351145800.00,-6351145800.00,4265467190.00,9547273850.00,0.00,13812741040.00
5,1024,PTP,Viễn Thông và In Bưu điện,UPCoM,Viễn thông,Viễn thông,Viễn thông cố định,Viễn thông cố định,5,2021,Đã kiểm toán,11800000000.00,,,-110517301.00,-733500000.00,415061000.00,-1000000000.00,6000000000.00,6660644343.00,0.00,0.00,0.00,0.00,-6690891400.00,0.00,-6690891400.00,-140764358.00,13812741040.00,0.00,13671976682.00
5,1024,PTP,Viễn Thông và In Bưu điện,UPCoM,Viễn thông,Viễn thông,Viễn thông cố định,Viễn thông cố định,5,2022,Đã kiểm toán,8980000000.00,,,30309402915.00,-347407407.00,0.00,-27000000000.00,25000000000.00,-496663339.00,0.00,0.00,0.00,0.00,0.00,-5168586300.00,-5168586300.00,24644153276.00,13671976682.00,0.00,38316129958.00
5,1024,PTP,Viễn Thông và In Bưu điện,UPCoM,Viễn thông,Viễn thông,Viễn thông cố định,Viễn thông cố định,5,2023,Đã kiểm toán,8980000000.00,,,16564848758.00,-3012368239.00,336512667.00,-52000000000.00,23079121150.00,-29683471483.00,0.00,0.00,0.00,0.00,0.00,-5993826280.00,-5993826280.00,-19112449005.00,38316129958.00,0.00,19203680953.00
5,1024,PTP,Viễn Thông và In Bưu điện,UPCoM,Viễn thông,Viễn thông,Viễn thông cố định,Viễn thông cố định,,,,8980000000.00,,,,,,,,,,,,,,,,,,,
5,1025,PTS,Vận tải Petrolimex HP,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2020,Chưa kiểm toán,7604000000.00,30459956050.00,47820719260.00,25430242615.00,-1978527201.00,711359696.00,0.00,0.00,-1250745053.00,0.00,0.00,29984300800.00,-45637442343.00,0.00,-4450397840.00,-20103539383.00,4075958179.00,3046343066.00,0.00,7122301245.00
5,1025,PTS,Vận tải Petrolimex HP,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2021,Chưa kiểm toán,9837000000.00,26277886802.00,49804054610.00,37275487919.00,-5805157666.00,93181818.00,0.00,0.00,-5691680151.00,0.00,0.00,20881598706.00,-42907403200.00,0.00,-4444507840.00,-26470312334.00,5113495434.00,7122301245.00,0.00,12235796679.00
5,1025,PTS,Vận tải Petrolimex HP,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2022,Chưa kiểm toán,9720000000.00,23595529311.00,43342744670.00,29627505145.00,-7915349223.00,181818182.00,0.00,0.00,-7694411678.00,0.00,0.00,50204359229.00,-63444404505.00,0.00,-4440707840.00,-17680753116.00,4252340351.00,12235796679.00,0.00,16488137030.00
5,1025,PTS,Vận tải Petrolimex HP,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2023,Đã kiểm toán,9720000000.00,24138026953.00,29523159790.00,22157251072.00,-15218548860.00,4188375676.00,0.00,0.00,-11015246236.00,0.00,0.00,70800541880.00,-84954992910.00,0.00,-4440707840.00,-18595158870.00,-7453154034.00,16488137030.00,0.00,9034982996.00
5,1025,PTS,Vận tải Petrolimex HP,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2024,Chưa kiểm toán,9720000000.00,25413009951.00,33776396131.00,759241289.00,10047300457.00,1392348074.00,0.00,0.00,11457109195.00,0.00,0.00,68173132647.00,-84504368076.00,0.00,-1110176960.00,-17441412389.00,-5225061905.00,9034982996.00,0.00,3809921091.00
5,1026,PTT,Vận tải Dầu khí Đông Dương,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2020,Chưa kiểm toán,10000000000.00,20832805105.00,20303288636.00,22878016856.00,0.00,23938352744.00,0.00,0.00,36018258813.00,0.00,0.00,0.00,-34205938908.00,0.00,0.00,-34205938908.00,24690336761.00,29105287750.00,0.00,53795624511.00
5,1026,PTT,Vận tải Dầu khí Đông Dương,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2021,Chưa kiểm toán,10000000000.00,16356320812.00,18579102222.00,19195438991.00,0.00,3035934545.00,-21769000000.00,25269000000.00,8837446052.00,0.00,0.00,0.00,-3631860613.00,0.00,0.00,-3631860613.00,24401024430.00,53795624511.00,0.00,78196648941.00
5,1026,PTT,Vận tải Dầu khí Đông Dương,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2022,Chưa kiểm toán,12000000000.00,24732730614.00,43405737759.00,40975485546.00,-147599218655.00,0.00,-48820000000.00,3820000000.00,-191176416878.00,0.00,0.00,93716610000.00,-3470986000.00,0.00,0.00,90245624000.00,-59955307332.00,78196648941.00,-217699222.00,18023642387.00
5,1026,PTT,Vận tải Dầu khí Đông Dương,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2023,Đã kiểm toán,12000000000.00,28509227363.00,47780160528.00,19402464897.00,-3138387563.00,4144545455.00,-103282143835.00,86886897261.00,-10651709153.00,0.00,0.00,0.00,-13883944000.00,0.00,0.00,-13883944000.00,-5133188256.00,18023642387.00,43557.00,12890497688.00
5,1026,PTT,Vận tải Dầu khí Đông Dương,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2024,Đã kiểm toán,12000000000.00,19833403266.00,41264316199.00,20692736069.00,-1361116078.00,10551750844.00,-176490345691.00,89291812453.00,-72165508337.00,64931720000.00,-190241874.00,72890694000.00,-86774638000.00,0.00,0.00,50857534126.00,-615238142.00,12890497688.00,71943442.00,12347202988.00
5,1027,PTV,Thương mại dầu khí,UPCoM,Khác,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5,2020,Chưa kiểm toán,7900000000.00,2813975894.00,-4702654467.00,33837424527.00,-11519174459.00,40000000.00,-16173557178.00,18011890411.00,-4914447624.00,0.00,0.00,14886789436.00,-14886789436.00,0.00,-1929185381.00,-1929185381.00,26993791522.00,35827966381.00,5920477.00,62827678380.00
5,1027,PTV,Thương mại dầu khí,UPCoM,Khác,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5,2021,Chưa kiểm toán,7500000000.00,2013171066.00,-1055535910.00,-18922426996.00,-952784932.00,0.00,-17345355888.00,16312789041.00,14499453390.00,0.00,0.00,0.00,0.00,0.00,-628735872.00,-628735872.00,-5051709478.00,62827678380.00,-9768664.00,57766200238.00
5,1027,PTV,Thương mại dầu khí,UPCoM,Khác,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5,2022,Chưa kiểm toán,6500000000.00,2078297344.00,-754645257.00,-12606321357.00,-200790000.00,3799090909.00,-71412945582.00,51775830338.00,-11471215103.00,0.00,0.00,0.00,0.00,0.00,-1228860111.00,-1228860111.00,-25306396571.00,57766200238.00,-994015.00,32458809652.00
5,1027,PTV,Thương mại dầu khí,UPCoM,Dầu khí,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5,2023,Đã kiểm toán,6500000000.00,2079948607.00,-3257760489.00,-433861276820.00,-300535000.00,0.00,-23608907598.00,24731068493.00,7020909615.00,0.00,0.00,432000000000.00,0.00,0.00,-2433773353.00,429566226647.00,2725859442.00,32458809652.00,6479300.00,35191148394.00
5,1027,PTV,Thương mại dầu khí,UPCoM,Dầu khí,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5,2024,Chưa kiểm toán,6500000000.00,1968809651.00,-1245824020.00,398413930248.00,-275090000.00,0.00,-15000000000.00,18429045602.00,7831578541.00,0.00,0.00,-413777862137.00,0.00,0.00,-37826100.00,-413815688237.00,-7570179448.00,35191148394.00,3670695.00,27624639641.00
5,1028,PTX,VT Petrolimex Nghệ Tĩnh,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2020,Chưa kiểm toán,7950000000.00,27634215814.00,40984618255.00,129329471947.00,-22693086106.00,354545454.00,0.00,0.00,-22316535099.00,0.00,0.00,434220000000.00,-535722920209.00,0.00,-5847685000.00,-107350605209.00,-337668361.00,2609023897.00,-7942.00,2271347594.00
5,1028,PTX,VT Petrolimex Nghệ Tĩnh,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2021,Chưa kiểm toán,8783000000.00,26781860208.00,40225122507.00,-22327154842.00,-11463022178.00,81818182.00,0.00,0.00,-11364154730.00,0.00,0.00,295330000000.00,-255811876668.00,0.00,-4678148000.00,34839975332.00,1148665760.00,2271347594.00,-58672.00,3419954682.00
5,1028,PTX,VT Petrolimex Nghệ Tĩnh,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2022,Chưa kiểm toán,9666000000.00,23126470642.00,37950434563.00,88160129942.00,-14706650285.00,154545454.00,0.00,0.00,-14530650706.00,0.00,0.00,268080000000.00,-316662000000.00,0.00,-5847685000.00,-54429685000.00,19199794236.00,3419954682.00,0.00,22619748918.00
5,1028,PTX,VT Petrolimex Nghệ Tĩnh,HNX,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5,2023,Đã kiểm toán,9666000000.00,19911927789.00,36036166391.00,-26286201706.00,-15388478617.00,189545455.00,0.00,0.00,-15147058640.00,5847680000.00,0.00,187709000000.00,-130262000000.00,0.00,-5847685000.00,57446995000.00,16013734654.00,22619748918.00,61506.00,38633545078.00
5,1028,PTX,VT Petrolimex Nghệ Tĩnh,HNX,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5,2024,Chưa kiểm toán,9666000000.00,20651506270.00,44242320565.00,50723380624.00,-33504783149.00,1520938379.00,0.00,0.00,-31962325118.00,0.00,0.00,170129000000.00,-206260000000.00,0.00,-9648679500.00,-45779679500.00,-27018623994.00,38633545078.00,349676.00,11615270760.00
5,1029,PV2,Đầu tư PV2,HNX,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2020,Chưa kiểm toán,-13315000000.00,533709261.00,-2541882804.00,-27683280700.00,-9073106105.00,0.00,-11000000000.00,11000000000.00,-5976980812.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-33660261512.00,35855039601.00,0.00,2194778089.00
5,1029,PV2,Đầu tư PV2,HNX,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2021,Chưa kiểm toán,-3888000000.00,641271136.00,7027374147.00,1949857797.00,-17070026268.00,4500000000.00,0.00,0.00,448000560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2397858357.00,2194778089.00,0.00,4592636446.00
5,1029,PV2,Đầu tư PV2,HNX,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2022,Chưa kiểm toán,-5043000000.00,505788684.00,6805157342.00,1374491116.00,-1992199000.00,0.00,-3500000000.00,0.00,-3491866309.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2117375193.00,4592636446.00,0.00,2475261253.00
5,1029,PV2,Đầu tư PV2,HNX,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2023,Đã kiểm toán,-5043000000.00,493078392.00,-7897489729.00,22591856485.00,-449838214.00,0.00,-24500000000.00,6500000000.00,-16499788934.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6092067551.00,2475261253.00,0.00,8567328804.00
5,1029,PV2,Đầu tư PV2,HNX,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2024,Chưa kiểm toán,-5043000000.00,493078392.00,-5804898510.00,-53980824346.00,-23155544294.00,150000000000.00,-39000000000.00,18000000000.00,101298893197.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47318068851.00,8567328804.00,0.00,55885397655.00
5,1030,PVA,Xây dựng dầu khí Nghệ An,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,0.00,0.00,-1281621748.00,610776674.00,0.00,0.00,0.00,0.00,-148981.00,0.00,0.00,220000000.00,-652856572.00,0.00,0.00,-432856572.00,177771121.00,549865262.00,0.00,727636383.00
5,1030,PVA,Xây dựng dầu khí Nghệ An,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Đã kiểm toán,,,,238347866.00,0.00,0.00,-400000000.00,0.00,-400000000.00,0.00,0.00,70000000.00,-81736000.00,0.00,0.00,-11736000.00,-173388134.00,727636383.00,0.00,554248249.00
5,1030,PVA,Xây dựng dầu khí Nghệ An,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Đã kiểm toán,,,,-176405744.00,0.00,0.00,0.00,220000000.00,220000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43594256.00,554248249.00,0.00,597842505.00
5,1030,PVA,Xây dựng dầu khí Nghệ An,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Chưa kiểm toán,,,,-65494800.00,0.00,0.00,0.00,35000000.00,35000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30494800.00,597842505.00,0.00,567347705.00
5,1030,PVA,Xây dựng dầu khí Nghệ An,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,,,,-34606800.00,0.00,0.00,-61300000.00,132000000.00,70700000.00,0.00,0.00,200000000.00,-160000000.00,0.00,0.00,40000000.00,76093200.00,567347705.00,0.00,643440905.00
5,1031,PVB,Bọc ống Dầu khí Việt Nam,HNX,Khác,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5,2020,Chưa kiểm toán,-12190000000.00,12280971024.00,114329080607.00,236748014885.00,-1837300000.00,0.00,-144000000000.00,125000000000.00,-17288616811.00,0.00,0.00,95276785500.00,-265185733546.00,0.00,-21538438000.00,-191447386046.00,28012012028.00,44794045595.00,-1239812.00,72804817811.00
